Accident_Date,Accident_Time,Location,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude
2020-12-05,2:10 PM,HWY 416 ACRES IC75R24 @ HOLLY ACRES RD (0005257),02 - Intersection related,03 - P.D. only,03 - Rear end,00 - Unknown,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.34371248,-75.81146305
2020-12-05,2:29 PM,INDUSTRIAL AVE @ TRAINYARDS DR (0011906),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41159504,-75.64547256
2020-12-05,3:10 PM,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA (0001604),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.43835674,-75.67776658
2020-12-05,3:17 PM,WOODROFFE AVE @ DEERFOX DR/STONEWAY DR (0004601),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.28076539,-75.7213715
2020-12-05,3:20 PM,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP (__3ZAZN1),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.31003503,-76.04276951
2020-12-05,3:30 PM,MEADOWLANDS DR @ MERIVALE RD (0000625),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35090343,-75.73351715
2020-12-05,3:35 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51 (__3ZA2YP),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.4168846,-75.66669138
2020-12-05,4:17 PM,ST. PATRICK ST @ SUSSEX DR (0011910),02 - Intersection related,03 - P.D. only,07 - SMV other,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,45.42926908,-75.6965685
2020-12-05,4:20 PM,CYRVILLE RD btwn LABRIE AVE & STAR TOP RD (__3ZA3SO),01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,2,,2,,,45.42164125,-75.62316532
2020-12-05,4:26 PM,FALLOWFIELD RD btwn HUNTLEY RD & KIMINI DR (__3ZBOB9),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.22496799,-75.89369779
2020-01-20,10:22 AM,STITTSVILLE MAIN ST/HUNTLEY RD @ FLEWELLYN RD (0004602),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.23508221,-75.90627819
2020-12-05,4:43 AM,WELLINGTON ST btwn O'CONNOR ST & METCALFE ST (__3ZA4S6),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.42346329,-75.69797502
2020-12-05,4:45 PM,DUNROBIN RD btwn BAIRD'S GRANT LANE & BUCKHAMS BAY RD (__3ZA4Q1),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.49266427,-76.11650522
2020-12-05,5:04 PM,MUNSTER RD btwn COPELAND RD & FRANKTOWN RD (__3ZA3EV),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.14961064,-75.92078911
2020-12-05,5:20 PM,TERRY FOX DR btwn TERRY FOX DR & EAGLESON RD (__51NPEM),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.27058263,-75.86424802
2020-12-05,5:26 PM,BRONSON AVE @ FIRST AVE (0007719),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.40026022,-75.69924329
2020-12-08,Unknown,SPEEDVALE CRT btwn NATARE PL & NATARE PL (e___2LTX),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.30506688,-75.93085601
2020-12-05,5:45 PM,BLACKBURN BYPASS @ INNES RD W (0009340),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.4257693,-75.57495738
2020-12-05,6:02 PM,BEAUSEJOUR DR @ JEANNE D'ARC BLVD (0003636),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.4602714,-75.52025932
2020-12-05,6:57 PM,BRITANNIA RD btwn CONN ST & PRISCILLA ST (__3ZBNG1),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.36265794,-75.79451221
2020-12-05,7:05 AM,CARTIER ST @ SOMERSET ST (0007073),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,03 - Dawn,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.41865809,-75.68842904
2020-12-05,8:32 PM,MONTREAL RD @ ST. LAURENT BLVD (0002604),02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.44110348,-75.64681963
2020-01-20,10:31 AM,CHURCHILL AVE   N btwn SCOTT ST & WILMONT AVE (__3ZBN9T),04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,2,0,0,0,,0,,,,,45.39435817,-75.75518114
2020-12-05,8:37 AM,PRINCE OF WALES DR btwn BLAZER AVE & DEAKIN ST (__3ZA29V),04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,45.32815144,-75.70209848
2020-12-05,8:53 PM,FLODDEN WAY btwn SELHURST AVE & VERSILIA DR (__4CZRRI),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.28340671,-75.70352263
2020-12-05,9:10 PM,CHARLEMAGNE BLVD btwn TENTH LINE RD & VALADE CRES (__3ZA1V1),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.47750439,-75.4968068
2020-12-05,9:15 AM,HWY 417 WOODROFF IC127R53 @ WOODROFFE AVE (0002347),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,45.35922259,-75.76724875
2020-12-05,9:22 PM,CONROY RD btwn QUEENSDALE AVE & DAVIDSON RD (__3ZBOF0),01 - Non intersection,03 - P.D. only,01 - Approaching,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.34913605,-75.61017717
2020-12-05,9:39 AM,"MONTREAL RD btwn EGLISE, RUE DE L & ST. LAURENT BLVD (__3ZA3ML)",01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.44033061,-75.6492047
2020-12-06,10:34 AM,CARP RD @ STITTSVILLE MAIN ST (0005253),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.26750736,-75.93004882
2020-12-06,10:36 AM,LEMIEUX ST @ ST. LAURENT BLVD (0002021),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,45.42234335,-75.63628743
2020-12-06,12:02 AM,WOODROFFE AVE btwn FIRESTATION & BASELINE RD (__3ZA34KB),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.35185831,-75.76316859
2020-12-06,2:06 PM,WELLINGTON ST    W btwn ISLAND PARK DR & PICCADILLY AVE (__3ZA4PP),01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,45.39745511,-75.74163925
2020-01-20,10:46 AM,BANK ST btwn ALTA VISTA DR & WALKLEY RD (__3ZA4TX),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.37096831,-75.66355697
2020-12-06,2:52 PM,SADDLE CRES btwn ESSON ST & TO BE DETERMINED (__3ZA46L),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.37041821,-75.60806388
2020-12-06,2:56 PM,BASELINE RD @ FISHER AVE (0002346),03 - At intersection,02 - Non-fatal injury,99 - Other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.37151239,-75.71653978
2020-12-06,3:30 PM,BARRETTE ST btwn ST. CHARLES ST & MARIER AVE (__3ZA8YI),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.44180096,-75.67142258
2020-12-06,3:40 PM,ALBION RD @ BANK ST (0012409),02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35389556,-75.64301287
2020-12-06,4:01 PM,MEADOWLANDS DR btwn CLAYMOR AVE & DEBRA AVE (__3ZA3GTA),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.36744287,-75.70327035
2020-12-06,5:02 PM,BASELINE RD @ WOODROFFE AVE (0002225),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35150213,-75.76297748
2020-12-06,5:27 PM,BLAIR RD btwn SEGUIN ST & MOWAT ST (__3ZBOGF),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.44394498,-75.61372252
2020-12-06,6:20 PM,BESSERER ST @ WALLER ST (0008859),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.42677767,-75.68830982
2020-12-06,6:37 PM,INNES RD @ WILDFLOWER DR (0012871),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.45677445,-75.50093607
2020-12-06,7:15 PM,GREENBANK RD @ LARKIN DR (0001101),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,2,1,1,,,45.28608866,-75.75583255
2020-01-20,10:59 AM,BAYCREST DR @ CEDARWOOD DR (0006999),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,45.37789792,-75.65180532
2020-12-06,7:30 PM,BRIAN COBURN BLVD @ TRIM RD (0015655),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,45.45749831,-75.44692535
2020-12-06,8:53 PM,HOSKINS CRES btwn HOSKINS CRES & HOSKINS CRES (__3ZA2MJ),04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.47566174,-75.49226038
2020-12-06,9:07 PM,ROCKCLIFFE PKWY btwn PRINCESS AVE & BUENA VISTA RD (__3ZA8D1),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,45.44865723,-75.68858521
2020-12-06,9:46 PM,WILLIAM MCEWEN DR btwn CENTURY RD W & CEDARVIEW RD (__3ZABLE),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.2039041,-75.73871612
2020-12-07,1:28 PM,CARLING AVE WB btwn CARLINGWOOD SC & IROQUOIS RD (__3ZA4WIB),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.37139736,-75.76806508
2020-12-07,1:30 PM,HAZELDEAN RD @ HUNTMAR DR/IBER RD (0000075),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.2831558,-75.91181901
2020-12-07,10:39 PM,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56 (__3ZA2Q2),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.27236661,-75.97305284
2020-12-07,11:25 AM,INDUSTRIAL AVE btwn TRAINYARDS DR & RUSSELL RD (__3ZA3R9),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.41143868,-75.64418056
2020-12-07,11:59 AM,"MONTREAL RD btwn EGLISE, RUE DE L & ST. LAURENT BLVD (__3ZA3ML)",01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.43982732,-75.65075997
2020-12-07,Unknown,DALY AVE btwn NELSON ST & FRIEL ST (__3ZA81Y),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.42853571,-75.68228462
2020-01-03,9:00 PM,JEANNE D'ARC BLVD @ OR174 IC105 RAMP52 (0012417),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,45.46819502,-75.54525245
2020-01-20,11:05 AM,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD (0006931),02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.3474726,-75.66147357
2020-12-07,12:22 PM,CATHERINE ST @ QUEEN ELIZABETH DRWY (0002627),03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.41273203,-75.68393997
2020-12-07,12:35 PM,PRINCE OF WALES DR btwn 187 N OF MEADOWLANDS DR & MEADOWLANDS DR/HOG'S (__3ZA36WA),01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.36847942,-75.70122874
2020-12-07,3:33 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP67 & HWY417 IC126 RAMP16 (__3ZA2X0),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,6,0,0,0,,0,,,,,45.36835657,-75.75696255
2020-12-07,5:15 PM,CHAPEL ST @ RIDEAU ST (0011918),02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.4307856,-75.68088482
2020-12-07,5:37 PM,ALBION RD @ HUNT CLUB RD (0006974),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35562188,-75.64399494
2020-12-07,5:55 PM,BASELINE RD @ CLYDE AVE (0002343),02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.36142865,-75.7397573
2020-12-07,8:08 AM,HARTHILL WAY btwn BROXBURN CRES & FRASER FIELDS WAY (__67PTP7),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.26405051,-75.76022652
2020-12-07,8:25 AM,ST. LAURENT BLVD btwn COVENTRY RD & LEMIEUX ST (__3ZA2C9),04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.42268449,-75.63647863
2020-12-07,9:30 AM,COPE DR @ TERRY FOX (0009143),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.27634286,-75.87295607
2020-12-07,9:40 AM,BANK ST @ WALKLEY RD (0011423),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.37040769,-75.66330345
2020-01-20,11:10 AM,CAHILL DR @ SOUTHGATE RD (0007024),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.35659026,-75.64957091
2020-12-08,1:30 AM,FLAMBOROUGH WAY @ KLONDIKE RD (0012605),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.3535278,-75.9348818
2020-12-08,1:40 PM,BANK ST btwn BLAIS RD & RIDEAU RD (__3ZA29L),04 - At/near private drive,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,2,,2,,,45.3034535,-75.58386485
2020-12-08,1:50 PM,WALKLEY RD @ SPRINGLAND DR/OTTERSON DR (0006968),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,45.3618721,-75.68405875
2020-12-08,11:38 AM,MONTREAL RD @ NORTH RIVER RD (0009805),03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.43290568,-75.6700252
2020-12-08,11:45 AM,DES EPINETTES AVE @ JEANNE D'ARC BLVD (0004221),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.45926495,-75.50997057
2020-12-08,11:52 AM,MARCH RD @ UPPER DWYER HILL RD (0010832),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.26797155,-76.12684813
2020-01-20,6:58 AM,CARLING AVE @ RICHMOND RD (0010847),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.3607852,-75.79226633
2020-01-20,4:00 PM,GREENBANK RD @ IRIS ST/HWY 417 IC129 RAMP51 (0009073),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.34754435,-75.7887864
2020-01-20,5:43 PM,ST. JOSEPH BLVD @ FOREST VALLEY DR/YOUVILLE DR (0004440),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,06 - Strong wind,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,45.461379,-75.54908807
2020-01-19,2:48 PM,BRONSON AVE @ FOURTH AVE (0007224),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.39820936,-75.69807145
2020-12-20,4:25 PM,BRONSON AVE btwn GLADSTONE AVE & MCLEOD ST (__3ZA30A),04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.40765711,-75.70354893
2020-01-19,5:00 AM,MARIER AVE btwn STE. MONIQUE ST & DES PERES BLANCS AVE (__3ZA8XV),01 - Non intersection,02 - Non-fatal injury,06 - SMV unattended vehicle,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.44053453,-75.66747862
2020-11-25,9:07 AM,SPRUCE ST btwn TUSCAN PRIV & END (__3ZAZEE),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.40854159,-75.71629798
2020-12-20,5:00 PM,BANK ST btwn FIFTH AVE & REGENT ST (__3ZA3OU),01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,45.40104506,-75.6872743
2020-12-23,4:15 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP67 & HWY417 IC126 RAMP16 (__3ZA2X0),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.3660684,-75.75950002
2020-11-28,5:20 PM,PROVENDER AVE btwn BURMA RD & WANAKI RD (e___2JO1),01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,45.4489639,-75.62519702
2020-12-17,7:00 PM,TURNER CRES btwn PRESTONE DR & MOUNTAINSIDE CRES (__3ZA6AN),04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.47912241,-75.49954752
2020-11-25,9:08 PM,REVELSTOKE DR @ RIVERSIDE DR (0006918),02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.3568882,-75.69056328
2020-12-20,5:24 AM,BLAIR RD @ OGILVIE RD (0004120),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,45.43524474,-75.60904951
2020-12-23,4:30 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62 (__3ZA2YZ),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,45.38746553,-75.73617355
2020-12-23,4:41 PM,BEAUSEJOUR DR @ JEANNE D'ARC BLVD (0003636),02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,45.46027141,-75.5202594
2020-12-23,4:46 PM,AMBERWOOD CRES @ PRINCE OF WALES DR (0000048),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.32298263,-75.70102153
2020-12-23,5:20 PM,BRIAN COBURN BLVD @ PORTOBELLO BLVD (0013015),03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,03 - Loose snow,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,45.45464437,-75.4649874
2020-12-23,5:40 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP67 & HWY417 IC126 RAMP16 (__3ZA2X0),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.36430817,-75.76269565
2020-12-23,5:53 PM,GREENBANK RD @ LISA AVE (0002753),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.34377228,-75.78853552
2020-12-23,5:56 PM,TERRY FOX DR btwn PALLADIUM DR & MAPLE GROVE RD (__3ZA3DN),01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,06 - Ice,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,45.30105897,-75.90616734
2020-12-23,6:02 AM,CARP RD btwn CRAIG'S SIDE RD & CHARLIE'S LANE (__3ZA3GL),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.35450144,-76.0480656
2020-12-23,7:12 AM,PERTH ST @ QUEEN CHARLOTTE ST/ROCHELLE DR (0009772),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,03 - Dawn,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.18976757,-75.84609627
2020-01-20,6:58 PM,CARLING AVE @ BAYSHORE DR/BIRCHDALE AVE (0000021),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35376573,-75.8081902
2020-12-23,7:17 PM,RIOCAN AVE @ STRANDHERD DR (0010997),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,45.27195145,-75.74332966
